Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A25,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D14,D15,D16,D17,D18,D19,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G8,G9,G11,G12,G13,G14,G18,G20,G21,G22,G24,G25,G27,G31,H1,H2,H3,H4,H5,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,H22,H23,EXG1,EXG2,EXG3,EXG6
2156164.0625,sad,-9.569943,-8.098814,-14.10479,-5.516621,-5.665026,-4.790687,5.753563,-4.698772,0.8535066,1.940871,26.41198,7.76442,-6.849747,-1.085771,-5.525249,-3.043602,-2.832405,11.22132,-12.82606,5.275891,-0.05444191,-4.508764,10.39543,25.23323,-3.246266,-8.675049,5.697211,24.66755,-5.448133,21.04369,6.476638,21.743,-3.270083,8.487672,7.336181,10.26608,8.707959,-8.046452,1.984011,7.378052,-2.637791,-6.59427,29.12193,36.69522,18.92165,0.1155436,3.350433,9.264093,15.38801,8.847543,5.772724,33.6437,10.98918,18.66183,5.071257,23.69177,7.836199,13.31442,17.67999,11.70142,14.78845,15.55231,7.689343,16.13264,11.53862,14.12554,16.87191,12.70042,11.06888,14.2484,13.92,11.77282,24.13153,23.26193,16.61818,4.649362,17.95053,16.40899,19.99287,25.08924,10.69129,23.92916,63.8129,34.06693,4.609803,18.46342,22.7123,58.51395,17.77717,3.30787,23.44403,5.590141,11.58208,9.851231,4.811255,6.506173,12.99965,6.94592,10.4924,10.65406,10.55355,2.434371,9.609517,12.53914,7.907895,5.234161,10.62884,15.40923,6.192961,12.61398,11.17886,0.5215871,16.87304,4.99874,3.017719,3.155071,1.84879,-3.570384,8.065804,25.01118,7.538021,13.06487,10.9134,11.42369,18.85074,11.39994,11.21572,8.035732,10.77032,5.336041,4.712787,-0.000475537,-4.746265,-6.345793,0.4379285,-1.590784,20.19954,-0.5344711,7.944634,26.80429,-0.148863,2.225336,3.286331,1.563211,5.265594,6.369248,-3.641982,14.8553,12.3618,-0.7325772,2.774337,6.90177,11.86768,6.350443,12.6404,11.49833,9.918444,14.39487,10.8554,11.30626,11.73689,8.120381,15.69526,8.003123,6.947434,37.43257,4.204823,-1.812147,19.73835,8.767199,-2.976272,4.643888,7.526857,17.61871,7.821516,38.5735,8.168002,13.35316,14.82856,11.32472,-0.6794656,-8.000445,-8.687525,4.154773,0.8247639,11.55569,5.842432,8.443419,-5.840512,6.268194,-0.3565312,16.8273,6.903943,8.241269,11.70301,10.51766,9.238874,14.23644,16.55624,-5.777315,18.68143,-3.151514,-7.214562,-9.000588,-3.715928,3.754846,0.2823559,0.4333728,5.381622,-5.582757,-13.70314,-10.53282,-12.78778,-18.71195,-8.884027,-22.22479,-21.62017,-13.54546,-8.016975,2.65626,9.246647,-0.2653161,-1.160933,5.024577
2205695.3125,exit,2.064626,13.44428,8.56115,6.008428,6.464724,4.767821,15.54046,-3.05334,16.92192,16.80688,34.40078,17.09085,0.1496517,-1.240416,-2.810555,10.7307,14.49686,20.32077,-1.348827,9.406156,2.455944,-1.078338,19.93764,15.8017,11.09257,17.24205,8.649874,27.18779,6.294868,27.68728,14.58026,27.17889,4.493351,18.64649,19.60519,18.64377,16.53774,1.372312,18.29727,17.8532,9.291167,2.720609,33.62256,45.30483,20.6684,3.313731,8.259903,5.794645,14.5844,10.02227,10.52671,26.69616,7.331863,11.42699,6.421431,15.23768,5.355946,4.804052,5.49237,13.16607,20.89817,22.00342,13.30549,7.261455,-5.194823,-4.391457,1.128802,3.816553,16.17665,10.234,13.94998,1.756465,12.52952,3.95743,0.4473693,11.34338,2.502221,-4.333365,4.770961,5.888885,19.371,12.26365,47.73399,19.30959,-4.307679,16.24492,22.53209,52.01821,14.17043,0.783227,25.03369,11.1775,20.91308,17.79127,15.53605,-0.06190374,16.67033,16.49388,4.660224,16.56145,18.24581,10.56603,5.729543,16.04515,15.50912,17.27501,18.30179,3.792809,-1.657453,20.81958,15.16737,10.71991,24.14754,24.17509,8.139777,6.753935,1.290238,-9.439781,7.019584,25.81682,-1.318545,2.887946,-2.818996,3.312055,13.20617,4.761284,9.275345,3.014949,7.451942,-2.131105,-0.5637586,-2.519924,-9.173758,-6.39695,-1.598475,-1.489888,20.46283,-3.363299,4.542495,23.03389,-1.627668,-3.162856,-3.629946,-3.368336,-4.127141,-0.7768059,-12.05944,-0.9387214,-3.798296,-0.03104436,-1.897764,-1.323159,2.755222,0.5913668,1.073127,1.776484,-3.381891,2.819522,-1.355961,5.225653,-1.82004,-6.740047,0.4084774,-4.913114,-6.972528,23.68942,-2.614253,-11.21224,12.53913,3.610071,-4.075444,7.839825,6.126684,14.69722,2.4287,29.71177,-6.264032,-1.635427,1.226996,0.2290172,-0.6357011,-10.7538,-8.349355,5.805029,0.281963,16.51433,3.362664,1.803732,-3.397607,8.999125,6.241598,16.91957,23.6838,8.894097,12.25941,14.22966,18.49188,26.5357,25.45953,5.311084,24.72266,5.872784,2.048487,-2.430543,7.816314,11.42076,7.448255,9.762168,10.81358,4.652242,0.1761958,6.393721,4.074411,-0.3539835,8.614306,6.291733,0.4636931,10.55237,5.256922,11.80439,4.266034,-4.19488,-2.596305,16.14646
2253476.5625,enter,2.403198,11.51463,14.51288,7.224168,7.58533,10.5261,20.50618,-0.3561294,15.92923,14.38721,41.6827,17.3509,6.171211,4.392179,1.663096,14.91438,13.18308,19.72097,0.2558252,11.75142,5.571754,5.819197,18.67522,11.05855,8.286468,4.498756,6.579174,18.95115,11.72227,38.23078,25.34944,41.85509,23.87431,26.70081,26.97652,30.75109,32.12711,15.67108,16.03144,30.04887,22.38594,1.738972,46.72586,56.43828,41.5632,23.1253,27.82848,12.49625,24.48242,25.63395,27.1273,53.12236,33.79626,39.18876,9.78007,33.67869,30.09057,38.51474,42.31317,13.71373,22.88129,17.25575,14.72913,27.98195,21.93291,20.18825,18.03786,15.56577,16.05701,18.44868,19.06039,18.6674,29.78214,24.08463,14.55221,9.727734,14.87188,14.05352,15.56824,11.20048,14.4261,30.88712,60.16399,28.14852,4.644569,13.58331,31.21281,57.17141,16.55554,8.480458,31.57907,30.75525,35.27306,31.92563,27.05813,25.40272,31.18986,27.70147,28.52124,30.34386,27.04239,20.82128,23.25969,26.37683,23.08934,23.92582,25.50918,24.63532,9.028197,27.50874,25.85898,16.02501,30.01786,17.65203,12.09982,11.48413,7.835829,-2.193177,15.62922,31.29017,14.7158,11.68941,18.75618,21.40929,29.39958,23.56778,19.63292,11.5167,14.51016,5.138838,5.224603,7.83259,-3.347341,-0.8501459,5.727829,3.806853,25.98758,1.803354,13.67932,26.94307,4.986694,1.625773,3.464244,5.84611,2.218379,6.313336,-0.6361399,23.97383,22.10294,2.417171,1.303899,11.68121,20.68253,22.51756,30.77616,36.93294,32.54293,38.66117,31.53544,27.40512,26.28386,25.30317,35.01644,26.63583,23.15775,58.26873,25.73825,17.64991,19.88415,6.271062,0.522958,5.779719,8.91257,23.86533,19.67522,52.58583,29.51641,25.16943,27.83759,23.39498,0.4691176,-9.073296,-8.441036,3.908425,2.71771,11.89891,7.206583,5.563906,-4.722928,8.390279,6.157805,18.92405,9.937227,5.109724,7.176647,9.812937,8.915156,17.64962,13.52743,21.32617,41.41475,17.72668,11.94704,9.343324,20.05131,25.26698,21.31326,20.11534,23.36825,16.86876,10.6903,12.52433,1.057643,6.326935,12.77528,12.10843,3.702293,12.39885,15.58799,19.27339,16.72734,21.0759,5.639816,16.27622
2313253.90625,love,1.573329,12.06741,12.90837,9.722321,18.51763,19.60852,32.90174,3.451863,19.21677,23.30087,44.12707,25.72766,17.80046,1.869941,0.8250862,15.71604,29.31173,30.08469,11.75864,28.29883,-0.2827381,-2.774458,28.26028,35.01141,7.620761,22.04275,17.89845,30.15119,18.61271,41.29245,25.76266,41.48934,16.16769,33.4191,34.79286,31.68056,27.25452,12.05986,30.84806,30.51726,17.25863,20.35841,50.6943,59.01269,36.89952,19.34545,17.0535,25.23809,35.7293,28.00203,24.32528,49.00672,25.52242,27.71532,27.93853,35.67504,25.79679,25.93798,25.94077,6.714622,12.82892,15.73805,10.06942,14.78595,9.796047,11.86239,7.470996,8.445292,16.26694,8.959805,6.575053,11.46777,21.04939,8.283005,8.792546,0.07297958,6.703974,4.456463,5.606139,4.572937,7.080497,17.74467,46.2556,12.65986,-6.865991,1.29324,16.79785,42.2384,-1.178423,6.325341,19.62914,22.39944,26.81371,21.52979,17.57309,11.10279,24.45693,17.81689,17.15088,20.95296,16.78185,9.517021,14.64676,19.98637,13.16356,13.9455,14.32083,19.46553,12.57053,22.07091,12.28965,3.40828,21.71822,12.68293,2.284094,1.340361,-3.39354,-11.90504,7.195582,25.55009,5.636479,7.962073,4.790319,7.727764,14.6969,6.153285,10.54516,0.8445558,5.742389,-2.969792,-2.567109,-1.103387,-11.33781,-12.11109,-3.223169,-5.599518,20.08346,-8.085722,5.046471,25.65398,-0.2553484,-5.665694,-1.347104,2.944109,-6.092308,-0.3269653,-9.585925,16.12192,9.961688,20.87043,18.67483,21.54338,25.84118,19.81839,23.98496,24.8387,17.34757,21.27188,18.1816,19.93342,15.2187,10.13772,18.56999,13.19051,9.107376,45.35388,15.43436,16.58134,23.22366,20.47806,18.82864,16.07984,14.94193,17.80029,13.22373,43.74081,10.93931,11.32905,13.45843,10.23662,-0.01517292,-11.38009,-9.889708,5.24571,-4.214005,9.371526,6.44928,-2.189961,-7.72932,3.958843,-0.4643974,17.22063,4.886988,13.9657,14.38888,9.263978,10.18669,8.369439,7.722156,12.58942,35.06444,15.02731,13.86488,15.9101,14.94655,21.09054,15.75547,15.07609,16.77514,10.79401,4.977806,12.17299,8.876827,1.188182,13.82894,4.652901,3.860375,11.41498,7.213184,16.02785,14.98065,11.15756,3.771546,17.3759
2320269.53125,love,-3.471053,9.088166,11.6651,12.68113,17.49809,21.54509,35.04483,0.4179205,15.48826,23.23821,45.13289,30.41832,21.06566,-1.427489,0.6963307,16.12664,14.25122,26.80717,6.422221,26.80341,5.428364,4.329701,25.69844,21.98531,19.77793,3.737173,8.578049,25.56522,21.56848,46.90283,31.08213,46.16052,22.67265,36.88291,41.52174,38.3605,36.83301,20.64067,34.41236,37.87654,25.43564,24.63751,53.37717,63.48808,36.5497,21.70099,24.60217,32.54556,34.18199,29.25854,24.71473,45.62617,24.40086,32.3982,27.29337,35.10552,20.93498,21.55023,26.98836,-1.56352,6.9066,0.4630939,-5.910415,10.2147,8.18082,6.218632,7.840199,7.698788,4.627416,2.743632,-3.696335,1.913734,15.26829,7.872715,4.82378,-9.89928,2.00526,-3.068351,4.228367,1.783684,-0.8206071,12.76944,46.78379,16.39742,-4.951082,-8.915596,13.09456,43.09543,6.450062,0.1447434,12.65308,33.67683,38.05756,30.8769,24.64266,24.80456,36.18847,29.10329,23.32,34.24184,28.33831,16.22182,27.13817,31.09593,20.20358,21.13633,20.91281,17.48628,15.09244,22.06053,21.8139,11.4837,28.28749,27.02348,7.242157,10.75576,4.905867,-5.455897,10.78285,27.33019,7.411588,9.234357,2.682181,1.323719,9.807451,-3.009192,5.788587,-7.888357,-2.496497,-7.121562,-5.195671,-2.27582,-11.61898,-10.30987,-2.561066,0.1526904,22.64152,-8.039015,5.157577,23.90547,-2.578405,-9.374963,-3.377466,-2.856084,-7.089569,-2.516483,-11.71781,8.773582,5.852132,22.25136,20.85267,19.41743,21.64646,21.08509,29.81329,22.82355,15.30135,21.6371,21.0533,28.9311,12.92869,14.921,16.53164,11.24418,6.615539,41.74215,13.48035,13.49381,17.37633,16.9709,16.42318,14.33164,8.843914,11.15466,4.058667,41.11293,10.02394,10.96413,17.04349,9.272249,-3.234277,-11.19589,-11.45016,2.753672,-4.48942,5.637394,1.179116,-0.7850063,-13.49352,4.241817,-0.8616467,6.730284,-5.173032,2.420409,7.383447,1.867511,-3.052995,-6.414806,-1.672589,19.30071,45.79266,20.1855,18.28889,14.42465,19.68307,25.17917,18.57418,19.86123,18.80564,8.846125,5.880118,13.25472,10.86074,3.610518,15.41635,10.77314,5.102046,13.79486,10.1033,14.47931,21.03535,13.39647,3.606663,2.808737
2393386.71875,love,-14.86478,-7.478628,-11.66414,-13.6635,-12.25543,-10.27647,3.817067,-1.171933,-12.08324,-3.424991,14.63764,-0.6834139,-6.870559,-7.804531,-9.991887,-1.479546,-11.35777,6.723823,-15.89083,2.269973,-5.916443,-8.68649,4.206095,12.01339,2.75531,17.48492,5.832942,23.38446,-8.324977,17.91713,4.619239,23.90036,4.863932,4.129042,7.532802,11.24782,12.49111,2.683313,6.016126,11.3259,6.845081,-6.379094,34.10783,39.38276,25.76706,8.019864,11.52137,10.99472,23.4229,22.21199,13.72243,44.88821,18.09451,21.36429,23.63753,36.8295,20.30366,23.64703,22.59365,1.662486,25.3556,26.52509,28.362,40.3486,31.13446,32.32166,23.4198,22.99832,19.85848,16.15707,30.36193,31.07285,40.55097,32.07764,26.69487,13.39757,26.05044,24.13258,25.92317,25.20444,15.40532,21.44436,68.86697,33.47735,11.38169,14.56611,28.00763,60.6095,22.74197,20.03337,29.86486,13.2391,20.8682,18.05855,11.19987,12.31006,24.31562,13.40061,16.54823,19.1271,14.87355,3.599268,9.653345,13.85599,15.75129,8.591984,10.73018,26.3256,7.857572,13.64363,15.39934,7.655355,13.96903,33.37127,11.04385,6.389303,2.64695,-9.916254,8.414597,24.88493,20.97695,24.26617,23.63493,20.79724,30.09019,15.48044,18.69852,8.732771,13.34577,3.523976,5.027036,4.127425,-5.86099,-3.597466,-0.308142,-1.286555,19.21835,-3.870984,5.41924,23.26,-0.4757358,-3.633828,0.1622217,-0.7193047,3.36623,4.858563,-6.931281,25.14245,21.10574,-2.031909,7.604258,21.10553,31.90177,29.53687,39.23505,28.73291,25.19984,25.75176,14.66097,10.13486,21.47408,13.78857,24.0433,22.01011,24.52166,60.83837,37.10883,28.39519,29.02359,16.29379,1.650638,9.19881,17.3835,28.76597,34.64482,63.60268,30.69524,24.82614,25.0275,31.65608,-10.77029,-17.02848,-16.18595,0.1283392,-7.648867,5.096642,-1.974287,-1.333081,-7.821786,-5.168938,-0.3618705,25.75465,10.09654,7.576935,14.27561,5.315979,16.60688,15.12944,9.056405,1.847636,20.21537,-0.979381,-9.845181,-12.22024,-0.6606399,5.68759,3.393487,2.028782,5.510601,-2.734023,-11.27104,-5.817506,-13.05991,-17.59004,-8.001306,-12.30218,-17.85428,-9.63797,-7.25935,1.295026,2.215598,8.74875,1.524953,4.779141
2394937.5,love,-5.922163,8.187912,11.22368,15.92144,21.3978,26.42223,38.74995,-0.1200488,14.95024,25.59163,58.41618,35.64441,29.01997,-7.620174,-1.012969,15.65321,23.89338,34.21315,18.69173,33.55566,0.1577225,-4.05672,31.93487,46.61995,20.41918,11.06856,17.71341,33.68129,25.2316,48.06387,31.93256,44.23276,16.93138,38.03852,39.20954,40.46945,30.05083,12.99608,32.28136,35.0021,19.10736,23.679,50.51062,59.1543,35.91871,17.53423,14.34696,35.53284,36.00356,30.64142,24.60175,47.02598,22.89424,24.54374,32.13622,32.32308,22.47944,18.58299,22.29395,-12.00982,-4.25571,2.984729,-1.736112,14.56472,8.617756,0.1388754,1.03833,3.949433,-5.693605,-9.789045,-0.9749589,1.071608,10.85879,5.194395,-1.854163,-7.999023,-2.970985,-6.171558,-6.482154,-1.792732,-10.88744,1.358648,39.70868,9.333211,-5.946347,0.09708712,2.766965,34.37875,-2.141926,-6.697484,6.213125,19.32359,24.4664,16.51965,7.275471,6.395215,16.94281,6.95088,11.48765,14.35722,3.524432,-4.68565,0.4284509,7.432896,0.3658782,-4.177877,-2.369212,12.55138,4.615125,12.26467,-0.5078668,-8.41824,4.377023,-5.099812,-10.00178,-12.13474,-21.27888,-26.10508,-9.372936,9.82366,5.082481,-2.847233,-4.553639,-5.678514,0.5631671,-7.612114,-10.37129,-14.76587,-10.46542,-15.09901,-14.34626,-18.07424,-25.62617,-22.27254,-17.2847,-17.5331,4.039097,-22.78623,-13.91437,5.186624,-18.28751,-22.52793,-19.53346,-16.70292,-13.98896,-12.29523,-25.81248,1.535912,8.170701,25.30365,22.50217,22.73016,20.48892,23.23864,25.95082,27.14223,15.0539,18.42846,13.25979,13.28995,9.536873,4.712715,14.19083,7.611316,5.191584,42.10643,9.376905,16.94332,22.78026,19.38914,18.5994,20.25686,10.49177,17.07896,6.253099,39.40732,6.047634,6.260313,11.46877,5.291544,-10.92519,-23.06423,-19.02442,-6.40379,-14.33377,-2.012861,-8.66036,-11.25243,-22.77444,-11.93305,-13.2039,12.66672,-5.553456,9.724465,13.33984,7.861696,-0.9120724,-1.547562,-1.312927,10.7621,36.16481,15.50235,14.99002,9.64484,13.80538,15.87215,7.998199,7.86031,5.919845,1.62202,1.985656,10.16364,3.91872,2.082473,12.812,-3.334782,-2.398536,4.807567,4.731819,-1.984211,-2.897093,-3.911023,-1.731334,10.07957
2395937.5,love,4.260641,12.90879,10.97112,9.900517,7.166425,11.58261,20.1121,-0.9034361,10.17438,18.28284,42.23225,17.89141,2.329802,-0.270279,0.9285057,14.21417,14.73079,18.68633,-0.6252979,12.37587,2.461403,-1.376814,19.27975,14.74277,22.09585,8.477757,14.49075,35.21996,4.444409,28.9079,14.92266,30.74814,9.323692,16.28607,15.29421,18.01791,15.62715,2.875062,15.49256,14.44319,9.854966,5.971112,37.13834,42.10812,30.83271,16.00731,16.51016,19.72085,28.80063,25.43425,16.88218,50.53899,26.14492,32.24688,23.0914,44.88573,26.33414,32.85346,35.40895,7.603964,18.34546,34.88042,39.04385,39.09982,35.05875,27.63071,18.07543,-4.852184,12.65807,13.4616,34.67068,29.73701,40.47337,28.15386,9.323151,23.68547,30.12776,26.68466,24.9378,2.487218,23.27158,27.21592,65.66867,27.99817,5.443831,16.95558,23.94047,55.39902,14.92919,4.547527,25.23394,16.86984,21.60378,20.26615,14.25392,16.07968,23.25075,22.50508,19.51937,21.98895,21.86168,8.047013,16.61839,17.73041,14.41948,16.45458,14.3281,16.33224,10.41611,15.06158,16.18271,4.888869,25.88222,1.513575,0.6133679,0.9723833,-0.2897414,-15.82976,3.345264,24.98108,-2.990092,3.628902,-11.2356,0.7592182,10.75594,3.084851,17.21692,0.06951408,5.203373,-4.110024,-3.136153,-2.214131,-10.79619,-12.07785,-4.415183,-2.532447,19.87737,-5.777766,3.834986,22.23298,-1.505659,-3.65827,-0.9143636,-1.304537,-3.212467,0.9440893,-10.32371,11.0518,6.91485,7.697685,19.79633,31.1475,36.22493,25.45772,38.54473,35.47074,31.55965,32.38557,27.94462,20.56015,16.94141,15.46915,28.74191,25.63415,24.13305,63.87057,35.91056,25.03138,37.55246,22.77669,14.23951,18.14052,26.69034,37.56302,36.47549,63.60601,33.14522,21.27104,22.63361,23.33838,-0.3481649,-11.58642,-9.744869,-2.647375,-3.016059,11.67904,0.07820088,4.23811,-3.958743,5.981096,1.522934,32.84742,23.5036,21.45444,15.57508,25.46975,26.67863,20.991,13.78275,9.041393,28.13614,8.935944,4.067463,2.697121,12.73367,15.64299,9.443398,12.75444,9.883828,8.307397,5.591454,11.42775,5.696105,-0.22884,13.90782,6.028485,3.396635,10.52342,9.93916,4.504882,18.48903,24.18191,9.683319,21.96455
2403085.9375,love,4.181604,11.04349,4.100825,12.26806,17.5983,23.54902,33.44656,7.095414,17.60741,20.74869,34.28665,23.97998,23.58838,3.187413,3.245849,16.20856,17.25453,30.55645,14.77656,35.18981,3.219486,19.08406,30.37551,47.88816,40.5865,19.15093,20.75456,44.92897,17.92953,46.05521,32.6136,47.44779,24.59278,34.11328,39.00898,40.42776,36.28193,18.60694,25.64594,35.99828,22.87063,24.24913,58.61744,64.42096,44.86436,23.04135,23.68823,40.45785,45.83187,38.43267,29.32691,56.82553,33.54609,37.32413,45.4875,48.94097,36.72409,30.87339,36.63309,4.013153,14.34722,30.62861,26.18368,37.55014,32.09486,20.02294,7.426038,-10.40023,1.479095,-1.671253,26.8402,28.24871,35.20522,17.02025,-4.555491,9.080914,22.09188,19.74546,13.9743,-7.111163,14.99512,25.51862,58.47388,13.4811,-16.24179,15.03438,22.03789,49.08483,-1.353032,-9.300051,16.1977,27.8866,32.06958,28.2485,19.28501,23.29198,30.95103,21.51697,24.12624,29.55313,19.26336,7.475051,20.68526,21.36811,11.25834,9.311388,11.11427,10.37869,-4.26661,9.59055,9.320528,-2.156423,14.577,11.03329,-0.1689407,-1.980042,0.141996,-15.65036,-2.371236,18.59291,-26.75754,-11.11275,-29.72884,-23.32507,-15.7549,-21.62621,-8.828448,-11.81864,-8.083896,-9.409847,-9.564502,-12.63719,-20.1076,-22.80371,-8.718691,-5.788127,13.39482,-11.18644,-0.59725,21.06596,-8.007506,-9.91869,-5.45471,-2.282527,-9.501769,-7.590771,-15.02269,-4.618676,-3.972531,31.45179,36.42236,37.28624,42.0554,35.23141,48.82193,38.82548,25.50676,29.5645,25.08989,25.02148,10.14189,16.71133,18.68798,16.95264,20.01411,60.56181,38.42006,27.59765,40.03603,36.71253,30.55577,32.63562,32.30328,37.05725,32.54384,61.99358,27.65928,10.77339,12.26161,16.6968,-0.9405444,-13.2883,-6.99707,3.735208,-1.271396,13.42842,0.102986,-5.153263,-10.91155,-3.085922,-3.479528,33.62285,15.09887,26.00814,21.96407,22.54027,19.71131,15.2161,18.43186,20.22574,43.1423,24.14702,17.9768,12.04837,21.67526,27.64756,19.04983,17.86653,19.6714,12.4004,9.340151,17.19558,13.24813,9.370852,13.78274,7.219581,5.074496,11.77638,11.73208,10.11012,7.572893,15.98543,3.234307,11.94401
2418613.28125,exit,14.20759,23.38898,13.86102,16.1986,17.00645,21.09245,25.65355,17.04189,33.8834,25.76909,52.16011,28.84276,12.29807,10.05976,13.96227,26.72548,19.62248,29.63169,8.715194,22.10967,14.25793,15.54819,28.84902,34.14014,29.91761,34.74366,18.75259,27.18539,14.5893,38.60764,28.05057,40.42214,20.59776,25.09161,26.57541,27.78132,26.76538,14.45193,20.64381,25.27883,20.15231,7.205764,38.54185,51.43149,32.27433,18.08779,21.05715,18.31934,24.10361,20.07161,17.95667,42.35705,19.07096,29.94864,22.46444,30.54605,21.57122,19.58088,24.97614,9.972344,19.27694,10.15457,2.431554,10.92943,-0.1827004,3.48609,-0.2289661,0.645496,9.169348,10.83867,9.114384,6.938869,15.63806,10.66557,-1.449858,2.887293,10.13603,4.81091,5.14127,9.3816,10.94878,15.79685,50.11564,17.36265,2.164697,13.30752,21.05647,46.86963,11.86352,8.827995,20.83191,26.7093,32.59701,30.23495,26.00632,20.31358,28.91404,24.0133,26.55074,24.85308,24.30832,19.99807,27.23159,28.13148,20.62916,21.44452,27.73914,23.11748,25.08661,30.62623,24.41152,13.27799,30.74851,18.80923,10.83002,10.39221,9.987127,-5.82261,14.45688,35.41843,7.081155,5.120519,2.309482,6.05911,12.63741,5.276221,6.219924,4.364353,5.664845,0.4775364,1.704499,2.356973,1.574281,-0.3264243,7.506859,10.68695,28.70217,8.636577,17.34616,31.40509,8.054158,5.944982,11.89257,12.28985,2.59695,11.16917,-1.020127,6.333529,11.4482,12.40027,11.65389,13.83676,10.47803,14.62458,18.94744,19.38823,11.56954,18.73871,19.48019,26.60442,13.50984,12.80686,20.1215,9.20154,6.660978,41.1289,11.46155,4.155424,18.73978,14.23876,11.11325,10.99682,11.96905,16.36133,3.889639,38.42227,4.80155,8.366336,15.46397,6.810887,11.25992,-5.526671,-2.128089,12.21973,3.383741,15.54239,10.45456,7.480837,-3.193975,6.676796,4.584925,15.87014,7.676324,7.344683,21.29442,11.11481,9.104904,6.856131,19.85655,16.74117,41.10674,18.52099,15.54302,15.84689,21.36617,26.54045,19.96037,21.68126,24.17794,16.96216,13.17475,17.96261,19.15733,14.97336,22.69026,18.22295,15.14859,24.15711,17.45654,21.11211,21.26929,23.3633,25.18616,23.87178
2466382.8125,enter,-17.39518,-9.002373,-0.6266087,-17.80221,-5.793805,-1.992615,11.2449,-11.21657,-3.900695,1.509452,25.91867,4.668539,2.58345,-8.13814,-12.56053,-4.089412,-0.5085889,11.73244,-8.647015,14.69132,-9.164095,-13.42291,9.300514,8.891307,17.42631,-8.478076,-1.112112,25.61561,-5.416118,19.02772,10.59527,23.17725,6.494254,8.045632,10.17791,13.41536,14.50728,0.8624012,7.009659,10.84779,7.940962,5.894449,37.32257,42.67781,29.14128,11.93247,16.0929,22.45704,30.67163,23.37905,15.71831,47.18432,22.63639,29.55518,31.46632,37.69326,23.901,28.38993,28.8781,17.85987,22.87225,22.59879,20.92011,35.34972,29.71783,30.43869,30.35977,33.19925,22.19049,19.60835,26.39348,27.2705,38.22039,33.92892,36.36786,16.16899,27.72963,23.22584,32.07234,34.88816,23.8772,31.73172,71.50921,39.28226,20.50552,14.42078,30.81835,63.88,26.23343,17.39796,32.69825,16.02938,20.74034,13.99037,8.554457,14.78024,26.36393,14.61792,19.28045,23.39658,18.62723,2.191103,18.88491,17.57226,10.62481,6.510882,6.266804,30.39898,10.64886,17.93699,13.98603,0.6510824,13.89441,23.36598,8.725979,2.997339,-4.408258,-3.728417,8.75869,25.86928,26.01566,25.27744,36.52588,26.39096,35.41884,24.86996,22.12068,8.710446,15.42659,3.844753,3.476995,8.248706,-2.124682,-1.838078,-1.450633,-0.03683497,20.76275,-2.372674,6.550602,24.89145,-1.041299,-0.5769506,0.03027916,-1.02335,0.8047112,2.165954,-8.095409,31.31931,22.63483,13.12743,18.14093,26.45535,30.02291,26.75162,32.01675,28.92878,25.76731,27.92199,25.46958,19.41519,24.99086,19.96901,27.78288,21.981,21.71012,54.00338,30.21025,27.17582,28.15712,20.05278,9.894812,13.28535,17.98332,25.53736,24.54371,56.78167,24.54111,26.49943,29.65319,30.49727,-6.114677,-13.39161,-16.1404,1.897233,-4.434626,8.110154,-0.8339313,0.9894535,-8.447477,6.137034,-0.263811,23.71352,17.23117,11.95007,13.95963,11.76675,16.87475,21.07379,9.929496,1.458625,22.42735,-0.82064,-2.967402,-11.3167,3.884763,7.369035,6.66355,5.259187,6.208398,-0.7765045,-6.558944,-0.365112,-10.64261,-8.463472,-5.244184,-9.246653,-13.51708,-5.325016,-4.245625,0.8522199,3.441133,1.497418,-7.89311,1.595527
