Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A15,A16,A17,A18,A22,A23,A27,A28,A29,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C8,C9,C11,C12,C14,C15,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C31,C32,D1,D2,D3,D4,D5,D6,D7,D10,D11,D13,D15,D17,D18,D19,D20,D24,D25,D29,D30,D31,D32,E1,E2,E4,E5,E6,E8,E9,E10,E11,E12,E13,E14,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F19,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G12,G14,G16,G17,G18,G20,G22,G24,G25,G26,G27,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H22,H23,H24,EXG1,EXG2,EXG3
4299906.25,love,3.371609,5.206369,14.98403,28.86688,35.92595,18.72338,0.9757401,26.30102,5.228498,7.841211,15.08735,-6.485495,23.86212,8.183227,2.99237,23.7447,31.66135,5.376876,2.036438,27.98126,23.33671,20.94933,19.38086,32.09776,32.19603,24.41005,28.20546,40.2251,14.79382,25.64389,25.35636,17.62497,20.19704,20.5799,24.24346,19.42836,23.23611,30.22224,23.77066,19.59711,16.84591,24.05012,14.26404,17.54763,4.659999,16.33138,23.78537,9.897524,19.40131,14.58194,22.35007,5.194119,16.28898,5.125652,-0.8062289,3.067574,14.31768,8.100885,15.2999,6.909067,13.51555,14.65083,11.18684,7.667413,16.16536,16.93598,17.58894,8.411077,0.5215951,18.93817,10.51184,-4.901709,23.81798,21.01641,20.75367,27.10513,4.107446,29.41928,22.82544,20.93158,18.80957,18.12269,18.57052,22.29118,15.87392,6.054911,5.864867,27.5567,18.14165,20.33598,5.49888,9.825814,10.68409,12.15671,4.366414,5.584425,1.932089,13.98257,9.752531,10.55816,-9.240853,3.067251,-11.319,-4.301764,-4.910925,-0.2352398,9.98193,2.498233,5.14562,5.373125,0.9315117,-0.4635832,9.003143,9.197589,2.738077,-4.65312,-3.244384,-9.363116,-7.208393,-1.652194,1.565324,4.875823,11.6477,9.435391,14.55998,7.616903,13.90367,13.04825,1.574906,10.4233,11.58433,5.64534,12.88109,5.777911,10.54142,1.305565,2.970997,-1.87365,19.88069,7.553346,10.54765,2.675642,8.788403,-1.645275,1.937664,3.709813,6.007666,4.825975,3.020634,7.869716,15.33171,18.29516,15.63836,19.63337,10.16625,6.572225,9.82192,22.70265,4.02376,11.33477,6.419056,21.90488,5.991369,9.173009,5.816165,6.239969,4.668333,20.45872,19.40572,12.37491,14.99782,30.86158,20.04998,28.46259,17.71075,30.75055,33.847,18.62071,10.57842,18.80455,13.34019,2.989152,4.244878,21.3741,15.53737,4.188809,14.60585,3.826634,28.40234,2.330678,6.909966,2.461783,0.3015165,17.70128,6.708225,-6.836587
4312925.78125,love,-54.72485,-59.92305,-48.75407,-30.21151,-25.91942,-35.52739,-50.01841,-35.16633,-53.07767,-56.78429,-44.49055,-53.92813,-29.8854,-55.73679,-57.40263,-22.13869,-33.21432,-53.964,-47.58853,-29.07748,-39.82973,-41.12639,-42.83249,-33.67351,-29.96441,-36.12906,-37.17465,-19.82578,-45.21405,-33.37676,-34.5501,-37.77318,-32.37688,-34.86696,-27.13873,-33.74113,-38.13679,-20.8467,-22.41758,-24.42598,-27.25545,-22.70399,-36.42932,-22.57883,-37.40843,-26.96409,-20.29125,-35.96318,-43.19475,-26.86418,-24.58845,-30.12519,-24.98913,-29.26184,-39.20169,-44.55671,-41.51366,-33.67846,-23.72669,-36.19138,-28.9885,-33.62428,-40.90277,-47.41795,-46.60058,-31.31247,-34.42734,-45.05945,-53.83108,-45.33558,-46.8782,-52.53173,-34.15097,-39.40919,-40.67516,-36.28993,-60.20646,-34.84842,-40.2375,-44.35769,-40.15516,-47.95981,-22.39948,-43.07359,-46.45934,-57.74618,-43.80056,-28.53859,-45.80791,-45.73477,-59.76847,-53.40465,-53.06032,-50.99613,-40.83581,-39.8615,-50.78901,-36.31388,-29.3645,-22.64796,-54.24081,-42.96735,-58.12623,-58.36731,-49.52816,-53.94487,-51.92071,-59.73732,-57.19086,-58.62536,-55.24449,-57.23231,-52.22013,-52.65347,-48.221,-55.73056,-50.94283,-58.15845,-54.30885,-49.71305,-41.35971,-43.60332,-29.98657,-32.11554,-24.87667,-26.53118,-25.31523,-27.29957,-40.95101,-37.43663,-41.4688,-42.08775,-35.44714,-38.44477,-32.35327,-31.18789,-27.76105,-34.31563,-22.42446,-32.22267,-33.46379,-29.7303,-19.49887,-35.78369,-43.27464,-30.2956,-61.8589,-60.19767,-64.11927,-57.85698,-52.25476,-55.23832,-51.15893,-51.92689,-55.86526,-62.46928,-61.26199,-42.84963,-61.95438,-68.18917,-37.11308,-39.74849,-37.85101,-34.16253,-39.16637,-39.35072,-40.02977,-42.28493,-45.83659,-53.25646,-49.18628,-33.27089,-41.50055,-32.68539,-45.72521,-34.73216,-28.5089,-44.77863,-52.72743,-44.10017,-51.49731,-63.84725,-60.12378,-41.96412,-47.93782,-59.66776,-50.68785,-60.28406,-39.13057,-61.15046,-57.68925,-59.45168,-61.66777,-40.07821,-57.60183,-67.87865
4327925.78125,love,22.26904,22.61587,25.23671,34.85515,37.79949,19.27874,45.98201,52.83764,25.97791,40.57191,45.0974,27.96301,46.84195,35.40298,32.59956,35.54551,62.81379,28.46899,21.16175,31.06672,23.97148,24.93451,17.76114,31.9125,32.61623,23.04719,27.31529,41.65537,13.19986,22.30874,24.46575,22.17949,20.41988,22.08918,25.42408,20.99077,21.66582,30.85452,25.03475,23.59056,22.98858,31.51087,21.24869,24.21238,12.16095,19.75494,37.18754,23.57416,48.43335,40.11115,47.77337,22.70976,31.43154,34.97977,35.10809,48.26762,34.66756,25.87082,42.48664,37.97121,32.07026,47.37673,46.36151,33.49623,46.06518,53.83738,56.34621,43.81046,35.09118,47.13207,46.36864,40.35938,58.63784,21.71202,23.5224,26.86538,12.40121,29.59181,23.80309,21.83996,33.43606,15.36749,31.93188,30.41505,27.65716,15.12744,34.53909,42.37691,34.12894,36.97617,28.14187,39.22623,39.00858,41.77399,41.66633,40.47715,37.94827,48.94756,48.28761,52.5137,36.28991,51.74544,34.53956,45.845,54.64616,53.09171,43.95665,41.55598,36.36874,33.78822,42.2132,39.96094,43.05193,42.44772,48.05444,46.44201,48.29073,40.02228,48.65714,51.78421,38.02478,35.05248,21.85233,16.01317,18.65868,16.35637,16.48123,27.54508,21.3413,21.37845,20.89713,34.03293,24.79515,24.6497,36.69855,23.5034,11.28249,6.232837,26.58247,20.31334,21.4372,15.18365,20.48485,34.296,29.40032,32.75634,39.59214,33.81465,31.94941,34.9002,45.32293,38.01795,49.81426,45.06674,39.36385,37.8264,37.67562,47.9652,36.17923,36.55325,27.19313,51.5983,37.33674,39.25762,36.53836,36.98251,36.35809,50.21385,45.26595,39.0431,19.00347,32.00529,25.36088,34.03609,19.00771,36.10091,41.11269,27.88149,19.57762,26.14073,19.59669,3.452643,14.98401,29.10015,22.86405,12.53789,25.51505,18.98814,37.98718,12.61703,18.05289,11.50514,9.715282,46.03848,30.13675,30.06655
4429578.125,exit,-10.46321,-8.122595,3.84003,16.70341,26.40859,11.40264,-2.865494,16.52766,-6.29079,4.616565,10.51965,-7.320122,19.97488,3.575001,-0.529753,27.71502,33.96169,-1.162773,4.127789,19.9804,11.87193,8.115647,6.432339,11.82861,24.56377,12.12143,13.863,25.75611,-1.765789,15.12236,14.06104,9.570084,15.72606,15.22078,17.96333,9.803785,7.265218,22.47039,24.2861,19.78257,17.90828,22.12753,7.282843,11.55619,9.098455,21.60375,28.83269,13.80386,29.43779,37.6521,47.68816,23.70063,25.60585,30.51564,27.55881,19.98811,23.85063,30.2251,37.03021,25.01278,35.69353,37.86398,29.92502,27.62187,26.46365,43.93564,36.57946,26.90199,13.98485,28.84428,27.07979,13.48797,37.42019,3.415529,-0.346812,0.2767553,-12.46747,10.26131,5.151981,-8.463718,4.978504,-14.51911,11.65952,9.115401,-3.116845,-22.16038,13.00871,19.23586,0.07463419,-7.864193,-9.729821,4.644812,5.548647,6.951714,31.86613,23.01718,29.86617,33.37724,38.18837,32.99736,8.253951,25.56806,11.42097,16.20071,16.92943,17.87103,14.06106,5.036789,-3.824022,0.4407193,3.235855,2.350437,11.50066,6.043641,14.76825,7.137119,10.40138,8.665766,8.186666,10.8226,22.51201,28.59826,14.47982,13.18853,16.92359,20.68698,18.17254,24.91701,9.559593,8.007675,2.615829,17.12192,11.79943,12.75119,20.66457,19.05268,10.20462,9.412864,20.06678,16.13511,23.69766,16.23113,26.83206,22.3786,15.20857,28.60508,6.044365,5.106345,0.7505014,3.054954,11.52181,12.32531,15.32424,21.30166,3.871981,5.725402,15.16042,7.547824,-1.595546,22.72736,19.61927,35.78857,20.20657,24.00211,24.48422,24.36941,23.26746,34.42,25.72302,18.89058,-7.298934,13.86869,4.128924,18.67998,6.537475,16.32292,17.73523,1.574928,-10.53743,-1.429438,-12.1451,-22.56174,-18.177,4.02658,1.551141,-18.28217,-3.999417,-18.78416,5.504331,-26.41119,-15.18872,-27.40149,-30.00607,6.364945,-7.417798,-13.19378
4487167.96875,enter,-28.6388,-22.0136,-6.873813,2.604304,17.03279,12.84572,-24.26717,-7.69599,-24.51101,-28.51758,-17.84551,-22.71089,-1.586991,-26.97318,-22.77395,9.425438,-1.43781,-19.86979,-11.44409,22.52732,9.284228,3.798406,1.443041,5.081429,21.68663,15.09828,12.72103,26.18155,-5.78415,17.41693,17.73795,11.86269,24.4886,20.06779,26.44338,14.56442,13.54148,36.03675,34.57011,28.94693,27.34145,31.51175,13.80867,21.51431,15.17711,26.02083,35.19742,17.60494,-16.26315,1.340676,12.2574,6.610562,14.6983,8.527172,-3.63164,-24.65583,-12.29311,6.309979,2.195735,-9.07545,12.44755,-8.11179,-19.07258,-17.77328,-17.30472,3.978392,-5.003692,-13.20026,-32.09349,-15.41481,-14.27579,-32.27655,-3.726665,6.663561,0.490738,-1.772153,-20.82965,12.74743,1.586571,-10.35989,-1.609891,-20.50313,19.83668,-0.9316854,-14.12718,-30.92027,3.811944,6.85396,-15.38035,-23.19511,-28.97901,-25.02056,-25.44578,-22.93512,2.857848,-1.540203,-18.17255,-13.42445,-16.89105,-8.3525,-37.63367,-29.66484,-48.16142,-44.80818,-43.82885,-46.89722,-25.98541,-31.79691,-29.11173,-29.20033,-29.16957,-29.57448,-27.04925,-21.91951,-27.7752,-32.79847,-23.37513,-47.56205,-35.94972,-27.94199,7.112689,10.72644,13.47356,19.70807,23.26128,21.99105,22.86617,23.88211,13.07763,12.53,5.027256,3.825819,13.36917,13.71176,22.05307,11.83692,15.02242,12.50383,13.47291,7.71872,7.790683,8.507109,14.6288,10.44969,10.44581,5.891244,-30.37783,-32.91441,-35.78983,-35.78822,-27.53655,-27.02615,-22.16181,-22.71739,-33.84558,-33.3328,-36.00616,-31.05145,-41.30582,-38.63452,-6.570588,-18.23302,-14.54884,-12.37746,-20.68055,-20.16773,-21.15148,-19.23878,-25.68008,-33.07033,-13.44589,7.509184,-0.3946371,10.56714,-2.11443,7.203329,7.013261,-8.025352,-19.36176,-12.25062,-20.21423,-35.02619,-27.06919,-4.302766,-8.35761,-28.17981,-15.57805,-28.3923,-9.514981,-37.5645,-24.98756,-34.9893,-37.42143,-8.965134,-23.89549,-25.36805
4516316.40625,grief,82.89791,53.67794,38.56957,40.6186,36.34067,15.60329,81.31532,85.05047,58.1878,21.81203,70.07565,56.66286,56.24379,21.67209,38.39339,28.91306,46.21373,24.00715,16.93086,29.42391,22.69206,21.53399,10.0081,15.71103,17.61452,18.47305,16.76963,27.4499,-3.187921,18.52165,12.11181,12.67411,12.61455,7.080491,8.07321,-0.9900447,-1.223203,28.23588,18.29444,12.26624,5.596157,9.729486,-3.25146,13.48028,1.538333,6.34332,13.77872,-1.762385,9.264651,22.1032,20.63855,12.05418,9.442719,8.64744,3.662385,11.52003,17.78355,7.674621,21.66917,13.16592,13.62448,23.82661,15.11873,-0.568263,7.695018,20.66933,27.04512,11.76437,-6.857381,9.867952,10.10018,2.757585,21.95847,-2.403951,-1.701129,-1.919687,-10.39139,-1.36586,-5.37482,-13.0715,-17.58906,-27.27001,10.81345,-10.93875,-21.0841,-25.51396,0.6480456,7.345866,-23.17548,-26.49718,-44.00468,-20.50876,-19.88785,-19.49397,6.601919,3.98988,6.662671,16.68856,15.64227,23.90453,1.450146,9.086944,-2.802216,-5.911546,0.1444336,-1.17205,-5.901677,-22.17761,-28.24906,-25.62588,-16.49915,-22.80176,-26.1915,-24.50528,-17.43339,-25.08477,-21.9668,-23.30548,-25.59186,-26.49537,5.754698,9.555384,15.78804,5.763308,5.548467,8.495437,6.166154,8.97808,-5.583653,-6.874514,-7.904552,-0.7781281,-3.947919,-6.318218,8.304617,5.260056,-4.069614,-2.668376,17.11849,10.86651,9.364671,3.694495,11.47109,0.2027483,-2.740709,6.973602,13.55329,-0.5468883,2.317601,9.716309,9.844187,9.809104,10.39241,13.70307,-7.301969,-10.81418,-11.24144,-6.411747,-14.946,-6.416449,13.37508,18.79733,22.96806,25.45336,17.4465,17.54498,15.93833,17.40872,2.341366,-4.791396,2.787529,23.63553,23.91148,35.99675,33.9293,42.00167,44.90493,19.84354,2.680931,25.23014,4.452732,16.48907,35.75833,42.32144,34.34947,37.04115,51.04872,56.33389,84.34242,22.87892,37.24134,-0.4146136,-2.657142,-59.23397,-28.2425,-22.90981
4548433.59375,grief,-48.25256,-34.00867,-16.00206,-0.2286982,16.40068,3.384396,-40.17927,-17.21198,-38.35538,-36.70296,-28.29825,-39.4427,-7.274374,-39.03936,-36.70725,9.364084,-10.28527,-30.1144,-14.19956,10.90562,6.635412,1.588766,-0.4848599,5.326965,17.5163,7.992787,10.47837,23.68719,-8.052397,15.02118,14.30264,8.718471,19.66113,15.95138,21.40931,13.36556,6.389024,31.08619,28.2151,25.52586,19.82359,28.18855,11.03185,18.20802,11.77301,22.03314,30.36335,15.04984,-23.20764,7.984256,10.83098,-4.56719,15.3676,1.18743,-9.096519,-35.88216,-6.156087,-1.754228,0.9337512,-7.688932,4.110674,-6.582364,-18.43705,-24.49967,-24.26471,-1.119767,-16.33625,-24.84474,-38.42855,-22.28892,-20.4308,-43.65996,-9.393392,1.797344,-7.762575,-10.53176,-33.885,4.461669,-6.932028,-17.93247,-14.44854,-32.01515,13.06561,-19.73645,-26.56079,-45.28992,-3.563676,-9.172972,-33.30145,-35.46324,-44.10812,-37.0139,-36.91632,-35.35653,-9.910014,-9.763823,-22.71094,-18.39806,-20.10398,-18.54864,-41.12991,-35.26183,-41.69389,-38.67872,-39.94677,-32.77199,-28.64448,-40.72548,-49.41923,-41.72272,-34.92853,-40.40043,-34.24117,-38.30144,-28.05509,-40.34254,-34.27317,-41.43559,-35.06278,-36.54698,-2.854801,-5.271644,7.127489,15.46576,17.14772,14.0875,17.31763,20.87072,8.104855,8.577348,7.103344,-3.444906,6.917595,4.110229,15.77303,5.097717,7.566737,8.308347,10.67638,4.247419,7.426425,6.241292,8.478074,0.599614,0.2131593,-2.086577,-40.46621,-40.92758,-46.33832,-38.80005,-33.93436,-28.57731,-30.77116,-28.85357,-38.18847,-41.90493,-38.75439,-33.92735,-45.08817,-37.40338,-2.428577,-20.1458,-13.07693,-10.56947,-11.45665,-11.78992,-13.17508,-21.63405,-28.16092,-36.02529,-18.12964,5.194684,-5.932084,7.976023,-4.672127,4.120797,3.573545,-10.87324,-26.71178,-16.88809,-27.55413,-35.8317,-36.62841,-9.633812,-12.92098,-40.25071,-20.23516,-46.75166,-19.26485,-49.83982,-34.48482,-48.77712,-51.23081,-30.66371,-44.46687,-44.3809
4565632.8125,grief,-4.509084,-8.330328,-0.5456123,5.115703,15.71951,-0.7454987,-5.086459,12.21287,-4.490982,-11.63999,-0.7689441,-12.76527,10.14554,-12.39836,-6.322936,8.07612,13.90061,-8.836359,-9.019697,9.100149,-0.180675,-4.925961,-9.425849,-1.320357,13.87586,1.962398,-1.988807,11.06298,-16.49577,3.122722,-2.695041,-5.871255,-2.842688,-6.245901,-1.926908,-11.78857,-11.91394,7.895332,1.12922,-1.785616,-4.91007,-0.4214717,-12.37521,0.4735263,-18.75744,-7.457944,-1.193816,-16.58468,-10.82794,-16.12719,-5.265516,-24.62128,-19.57105,-21.56302,-26.43967,-18.67834,-18.87744,-24.18196,-11.89645,-20.11963,-17.73939,-15.53528,-21.74323,-19.45274,-14.51651,-7.325994,-11.74584,-19.01453,-21.53354,-11.74395,-13.66766,-26.36911,-2.345244,-11.05714,-11.91413,-8.932232,-25.98028,-8.930863,-12.643,-19.52553,-10.14384,-17.82673,-5.73734,-12.76288,-15.11939,-28.05563,-20.37005,-11.72038,-15.57624,-20.08628,-24.7741,-15.92486,-15.96552,-15.29337,-15.19125,-18.16803,-25.4729,-16.64282,-14.66574,-4.513933,-30.79876,-14.4914,-1.174612,-4.049021,1.617098,-5.480608,-14.43693,-18.91627,-19.2145,-20.32505,-17.88142,-25.01109,-15.7704,-17.12688,-13.63288,-20.84742,-18.37678,-40.52057,-17.4889,-19.11396,-23.34135,-20.38988,-7.899868,-16.10641,-11.41658,-15.49477,-11.89942,-12.22192,-22.24828,-18.19768,-15.80554,-6.62225,-16.28777,-22.33584,-16.61982,-24.21635,-22.45795,-28.43452,-9.825322,-21.6505,-16.29017,-25.54108,-20.58454,-22.87565,-25.27332,-24.39982,-7.875656,-16.78237,-21.74026,-16.19516,-6.439349,-11.10532,-11.46836,-8.281092,-18.12139,-19.32254,-19.19963,-8.321661,-23.56828,-18.94603,-20.85189,-7.356937,-8.990275,-6.445243,-18.37049,-17.38186,-18.46036,-8.07461,-8.452001,-15.71842,-17.61932,-1.355999,-5.761008,4.665242,-3.863688,4.465198,5.608391,-9.629608,-17.02604,-14.93147,-35.85835,-40.4096,-21.30653,-1.303441,-7.006017,-23.00166,-4.869729,-15.98227,5.044149,-27.93199,-18.57918,-34.72018,-35.1107,-8.571699,-22.10909,-17.84359
4632929.6875,exit,-15.74864,-13.1221,-5.187446,6.962716,11.62145,-2.591032,-30.63713,-8.082253,-24.95336,-21.91476,-22.50821,-34.98763,-6.625444,-23.67043,-29.85683,2.849766,4.399182,-26.49571,-12.76646,6.533943,5.345211,3.275954,0.5963889,9.768045,12.43022,5.891426,7.9375,21.79747,-4.842628,6.794864,6.153956,-2.661252,5.472013,5.965443,10.36587,1.620969,4.089981,15.47276,14.90622,13.27111,9.270702,14.93888,-0.6155206,4.840755,-0.04386406,10.84648,14.70368,1.939987,2.096503,8.167542,13.0489,-1.499354,0.82109,2.599099,-1.027829,-10.50406,-1.648655,4.998015,8.49539,-0.9227136,10.61172,8.90151,5.024187,-2.955883,-0.591284,10.03017,5.577801,-2.291065,-10.083,1.400449,-3.348045,-18.47262,7.400635,-0.3530597,-0.3625928,2.225449,-14.23679,2.438958,2.407493,-2.850007,4.800463,-8.026172,0.3796103,-1.918117,8.42101,-7.000755,-0.7076489,3.792058,0.3941802,4.241751,-13.70897,-10.71562,-10.72862,-10.38212,-0.9966763,1.622396,3.115087,9.974143,8.733293,7.750952,-14.89584,-4.892528,-18.62093,-10.29676,-7.877941,-22.53414,-7.378718,-21.62584,-19.01275,-16.90433,-15.4732,-20.2786,-11.87768,-10.72388,-20.9861,-8.998675,-4.348013,-26.09309,-3.824152,-1.646018,-0.1323814,3.969719,3.703307,4.62717,8.623948,5.721158,3.66653,10.47738,-5.382878,-3.790264,-5.007203,-1.279252,9.611528e-05,-5.081861,7.417894,-0.584808,-1.61078,-6.586742,2.838591,2.129058,-2.848268,-2.341587,2.132917,-0.235154,-5.383488,1.680021,-26.82331,-22.71287,-25.75539,-20.94177,-11.63676,-10.17405,-8.658813,-6.694546,-13.60093,-16.13224,-11.40853,-5.160499,-14.21248,-13.93282,-0.7726455,6.25543,1.847855,4.080277,1.599776,2.843455,1.098142,5.124038,3.040878,-4.51605,-3.481219,10.54258,1.453037,11.34439,-4.528562,11.40742,15.24779,0.9053274,-5.321529,3.436448,-2.176122,-11.01539,-10.47058,2.555769,-3.899288,-14.39681,-4.809008,-11.40923,9.880219,-11.41295,-8.309638,-8.529353,-9.401463,-14.81884,-30.30457,-31.12194
4690523.4375,enter,-16.32224,-16.59657,-17.23598,-6.365592,4.138008,-1.949633,-14.05693,10.71561,-11.86658,-12.04773,-0.7942096,-15.66514,7.923246,-10.58447,-9.233675,18.06757,19.14311,-3.009332,5.154288,-2.965348,-11.72175,-20.39957,-21.15896,-13.23343,3.304545,-7.819907,-15.48845,2.53513,-24.67964,1.398103,-5.698786,3.883403,6.406391,-3.926039,-0.7432826,-7.959231,-9.469813,23.04821,11.01289,4.244092,-0.5364732,5.657592,-8.97854,11.02554,-2.418337,3.986995,7.237076,-2.517994,1.360285,18.28734,20.03251,-6.119684,-1.170623,-4.182739,-8.427361,-9.750801,9.104518,-3.580677,2.274678,10.93379,1.418462,6.103289,-3.16174,-4.454974,-0.8971162,8.902092,5.94387,-4.673695,-12.36462,1.959034,0.5512381,-17.3161,12.19831,-13.73464,-19.19302,-11.25488,-28.82123,-8.573115,-13.3087,-23.28623,-13.60652,-21.07603,4.942215,-11.26403,-11.70973,-30.67159,-13.41801,-0.04648056,-14.64106,-12.39489,-24.01444,-20.46385,-19.79114,-18.51623,-1.787408,-14.50774,-6.73039,-9.331122,5.126843,8.909005,-17.09965,-1.993401,-19.49383,-12.45318,0.6912395,-2.319814,-20.52802,-21.35961,-23.1758,-25.02239,-17.05714,-16.68652,-13.90559,-21.64342,-7.791623,-12.08453,-9.520813,-9.8881,-7.919634,-4.688212,-4.81351,-7.606681,12.24972,1.072538,0.5740703,-4.299891,1.238706,-1.559629,-11.10642,-8.151714,-14.52671,-13.45313,-4.031667,-10.27656,-0.9957325,-9.565419,-7.354537,-12.36111,15.31911,1.720836,5.146434,-4.895136,-6.310489,-4.613561,-12.64244,-5.49155,-17.52143,-15.07948,-19.79205,-10.98943,-8.970253,-13.63554,-4.887394,-1.220955,-12.34228,-16.70967,-15.25665,-12.9515,-15.55713,-12.35512,8.779103,8.741455,13.2134,14.88973,11.58358,10.75279,9.851743,7.73031,-2.100649,-8.720041,-25.75628,-14.86411,-22.97058,-10.10191,-20.37432,-13.04318,-8.390047,-21.2425,-25.73841,-25.99723,-40.44958,-41.49986,-29.80449,-18.09813,-20.56017,-31.95089,-16.60199,-26.09311,-2.825503,-28.70351,-28.26963,-30.98104,-31.65613,-10.32379,-28.93123,-27.3504
4769593.75,joy,-7.69887,-9.797955,-5.89158,7.767822,12.40368,5.248772,-4.812812,12.52663,-8.819779,-5.528743,2.368492,-11.58188,9.448156,-4.957013,-9.972839,12.99435,19.85779,-7.363776,-1.400987,7.671089,2.221896,-1.631096,-5.677558,4.715627,12.54772,2.765956,2.326622,17.72111,-10.07261,4.317764,3.266554,-0.9650881,8.018693,3.075614,10.39773,3.79676,5.54705,13.8307,12.00294,13.15793,10.33707,18.07482,4.879228,8.19999,-1.150205,10.38026,21.98797,7.657816,16.6955,26.58396,28.12131,5.361522,20.24897,21.46467,27.12903,4.019711,14.39333,17.81432,28.70173,6.926315,22.81614,32.18568,26.08755,13.709,13.78796,24.95167,20.28659,12.58292,2.580825,15.86559,11.735,-2.873405,21.61296,-0.17939,-6.016791,-4.590947,-20.67065,10.79288,0.771595,-7.720119,-0.7330255,-10.91952,24.12865,1.964639,-7.213105,-26.933,12.81101,14.7598,-8.432878,-10.98896,-16.34641,-3.909472,-3.937008,-2.895766,31.49295,17.79896,27.3272,23.79583,23.21544,25.69386,-11.93191,4.921825,-9.597096,-4.560942,0.5136247,-17.28206,1.511081,-9.347703,-5.053927,-9.112238,-4.689532,-2.787637,2.036174,-2.80516,-5.61169,-1.434957,7.570367,-3.691417,2.454211,6.114923,26.11918,27.54715,0.3939627,3.244217,5.338751,4.818193,7.13278,16.57586,4.779566,4.456132,3.15099,14.52055,12.73582,10.00917,20.44605,8.693538,3.582664,-1.871499,10.4091,5.758158,9.68631,4.581547,8.252767,17.49638,13.0435,19.41919,-5.724483,-3.830858,-9.67452,-0.9232138,2.590161,6.696974,6.816341,6.808417,0.5235539,-3.606032,-1.510118,12.92678,0.1258152,2.919775,9.359138,21.33888,12.34982,14.32391,11.61168,12.91579,10.63516,19.5207,17.67471,10.76835,-12.90854,3.671684,-4.891071,5.857308,-3.432836,4.672052,7.481248,-8.233826,-15.76449,-12.15884,-28.27895,-34.26994,-23.45732,-4.868665,-6.923827,-19.82238,-7.231498,-25.13287,4.421263,-26.79296,-20.96722,-28.05201,-28.78893,-2.568828,-18.10169,-12.88983
4836375,exit,-6.94622,-25.28935,-13.81132,-5.56562,2.961153,-8.392535,-3.496362,9.26972,-17.7345,-13.22281,-0.300259,-22.40978,1.953673,-10.38681,-10.50674,5.568379,17.19488,-13.28465,-7.545979,4.083535,-10.30435,-11.98699,-16.65352,-8.940064,0.8935173,-7.977876,-12.57494,4.225817,-22.21468,-5.289143,-10.24881,-11.06479,-1.93889,-8.741693,-1.197442,-8.448231,-9.902493,2.796485,3.706963,0.3873695,1.131772,5.294811,-8.207826,-0.339398,-6.753496,3.404072,11.63116,-1.820593,4.574175,12.74084,16.36672,6.840461,13.87046,7.886629,2.387285,-6.647826,4.988141,10.37627,18.95518,5.619716,15.67123,13.26555,1.051242,1.799066,1.905025,9.252912,11.61525,1.155536,-9.645266,5.991084,5.579846,-13.79202,16.4229,-12.54252,-16.72271,-13.05305,-29.20129,-5.403514,-13.51474,-20.6825,-8.971394,-20.74199,9.675933,-12.3695,-16.9363,-33.91495,-9.490056,5.706874,-17.86846,-21.71434,-26.78471,-15.72719,-14.86668,-14.35903,8.413804,-0.3832918,7.543184,6.275671,12.14236,9.212483,-12.88156,-9.337942,-13.7882,-11.11792,-6.184961,-14.29156,-2.553853,-16.36513,-19.02037,-20.24294,-11.85636,-15.16205,-8.720032,-13.2368,-4.925174,-11.98857,-8.061446,-14.25746,-11.61191,-6.611913,5.892893,7.037782,-6.235154,-3.497821,2.023979,4.669314,1.456845,5.623147,-7.411597,-7.727542,-9.003572,-2.987751,-5.725049,0.3147287,10.66997,2.438131,-2.610525,-7.765749,-0.1044337,0.4456134,6.115349,-0.01717549,10.27937,1.614227,-0.6275392,4.979079,-14.457,-13.41681,-16.92283,-11.23371,-8.581156,-7.580659,-1.53954,-2.505354,-17.26891,-20.85316,-17.50039,-13.7149,-20.58211,-14.42045,3.081774,11.75734,2.419658,4.258436,2.768101,2.936492,1.152784,11.56135,-3.1331,-9.591784,-25.77615,-10.90312,-17.00378,-4.216542,-15.87756,-8.22064,-2.968253,-19.3134,-29.22723,-23.1875,-27.33971,-35.80858,-31.36105,-13.69046,-18.47501,-30.06549,-15.11168,-26.5069,-4.686469,-35.11909,-27.69382,-39.15766,-43.11987,-17.59752,-23.69909,-33.3619
